Wall time,Step,Value
1783883701.365555,200000,0.018559135496616364
1783883705.514484,300000,0.00555007066577673
1783883709.5957692,400000,0.007872939109802246
1783883714.504138,500000,0.012339852750301361
1783883718.6925051,600000,0.004127491265535355
1783883722.9391081,700000,0.003851554822176695
1783883727.079674,800000,0.003579540876671672
1783883731.214423,900000,0.007664384786039591
1783883736.134088,1000000,0.014887645840644836
1783883740.342169,1100000,0.0033986985217779875
1783883744.492141,1200000,0.00565377390012145
1783883748.709578,1300000,0.0125987958163023
1783883752.883268,1400000,0.007639376912266016
1783883757.843931,1500000,0.010526642203330994
1783883762.0486789,1600000,0.009031584486365318
1783883766.20173,1700000,0.009409872815012932
1783883770.40716,1800000,0.004306658171117306
1783883774.545065,1900000,0.006688410881906748
1783883779.6556532,2000000,0.004565136041492224
1783883783.880652,2100000,0.00377058912999928
1783883788.062013,2200000,0.006954962853342295
1783883792.199011,2300000,0.005726092495024204
1783883796.333927,2400000,0.01200062595307827
1783883801.226146,2500000,0.006330189295113087
1783883806.0248802,2600000,0.015302573330700397
1783883810.239327,2700000,0.006681525148451328
1783883814.3857431,2800000,0.0047220406122505665
1783883818.516723,2900000,0.007145802490413189
1783883823.4394119,3000000,0.009198842570185661
1783883827.59632,3100000,0.008992016315460205
1783883831.7668219,3200000,0.005811247043311596
1783883835.873185,3300000,0.019069956615567207
1783883840.0015109,3400000,0.009234465658664703
1783883844.998992,3500000,0.021659119054675102
1783883849.305811,3600000,0.004574314691126347
1783883853.4394171,3700000,0.008949195966124535
1783883857.5450728,3800000,0.010712875984609127
1783883861.699899,3900000,0.007378072943538427
1783883866.635215,4000000,0.007757995277643204
1783883870.801794,4100000,0.007776704616844654
1783883874.957088,4200000,0.0061278878711164
1783883879.052248,4300000,0.004324805457144976
1783883883.184902,4400000,0.0048267715610563755
1783883888.033801,4500000,0.02082563377916813
1783883892.140651,4600000,0.0041056727059185505
1783883896.407427,4700000,0.004050135612487793
1783883900.5153651,4800000,0.01092978473752737
1783883904.588025,4900000,0.004952702205628157
1783883909.5036318,5000000,0.007984371855854988
1783883913.620857,5100000,0.006266544107347727
1783883917.6974568,5200000,0.0031119389459490776
1783883921.8565109,5300000,0.006545099429786205
1783883926.003187,5400000,0.012452344410121441
1783883930.826452,5500000,0.0071372389793396
1783883934.924046,5600000,0.008516938425600529
1783883939.060642,5700000,0.004480024799704552
1783883943.76897,5800000,0.009646127931773663
1783883948.161103,5900000,0.0058567216619849205
1783883953.009824,6000000,0.019337860867381096
1783883957.118997,6100000,0.010434734635055065
1783883961.2748458,6200000,0.006664531771093607
1783883966.1242392,6300000,0.007199316285550594
1783883970.301915,6400000,0.008892196230590343
1783883975.189951,6500000,0.004465630743652582
1783883979.2998688,6600000,0.006272787693887949
1783883983.689724,6700000,0.005503984168171883
1783883987.873749,6800000,0.005291023291647434
1783883992.0219982,6900000,0.00455528823658824
1783883996.889813,7000000,0.00787822064012289
1783884001.07808,7100000,0.002446115482598543
1783884005.20829,7200000,0.007335810922086239
1783884009.309512,7300000,0.004243530333042145
1783884013.396749,7400000,0.004334023222327232
1783884018.17797,7500000,0.0037335355300456285
1783884022.312459,7600000,0.0074200136587023735
1783884026.4355772,7700000,0.0038496553897857666
1783884030.61636,7800000,0.00527406670153141
1783884034.6832352,7900000,0.0038007337134331465
1783884039.537676,8000000,0.004667258821427822
1783884043.628723,8100000,0.0036652754060924053
1783884047.753556,8200000,0.006742110941559076
1783884051.873038,8300000,0.007006315980106592
1783884055.928511,8400000,0.014280000701546669
1783884060.746947,8500000,0.0050599100068211555
1783884064.84108,8600000,0.0050485446117818356
