Wall time,Step,Value
1783874974.142275,100000,-5.63438606262207
1783874978.461189,200000,-5.285324573516846
1783874982.778228,300000,-3.4880592823028564
1783874987.112275,400000,-3.835498332977295
1783874992.199868,500000,-3.2964699268341064
1783874996.577099,600000,-2.7069482803344727
1783875001.028805,700000,-1.6060194969177246
1783875005.528088,800000,-1.9542313814163208
1783875009.906337,900000,-1.40226411819458
1783875015.025179,1000000,-0.6644704937934875
1783875019.332785,1100000,-0.09490347653627396
1783875023.657587,1200000,-0.5756892561912537
1783875027.9559839,1300000,0.1209978461265564
1783875032.2335098,1400000,0.08458014577627182
1783875037.373732,1500000,0.017077572643756866
1783875041.794153,1600000,0.3966602683067322
1783875046.110445,1700000,0.403589129447937
1783875050.495737,1800000,0.35787320137023926
1783875054.779716,1900000,0.8164559006690979
1783875059.915887,2000000,0.8060346245765686
1783875064.2326221,2100000,0.7744497060775757
1783875068.514977,2200000,0.5521140098571777
1783875072.77709,2300000,1.0922322273254395
1783875077.096569,2400000,1.0302295684814453
1783875082.141643,2500000,1.034683108329773
1783875086.469918,2600000,1.0128355026245117
1783875090.80305,2700000,1.0619471073150635
1783875095.0541801,2800000,1.200423002243042
1783875099.338075,2900000,1.0414133071899414
1783875104.346582,3000000,1.1980952024459839
1783875108.622596,3100000,1.2251322269439697
1783875112.911264,3200000,1.1254243850708008
1783875117.201377,3300000,1.2558165788650513
1783875121.442857,3400000,1.284315824508667
1783875126.481708,3500000,1.3279603719711304
1783875130.842978,3600000,1.2251330614089966
1783875135.160993,3700000,1.1820377111434937
1783875139.4468129,3800000,0.9025332927703857
1783875143.730743,3900000,1.1874756813049316
1783875148.714035,4000000,1.4194828271865845
1783875152.970196,4100000,1.2920544147491455
1783875157.258846,4200000,1.347556471824646
1783875161.531338,4300000,1.3080476522445679
1783875165.8088949,4400000,1.1384000778198242
1783875170.790832,4500000,1.1237077713012695
1783875175.054094,4600000,1.3967782258987427
1783875179.311133,4700000,1.2034900188446045
1783875183.6068978,4800000,1.1476413011550903
1783875187.867135,4900000,1.1248962879180908
1783875192.927661,5000000,1.310522437095642
1783875197.210612,5100000,1.551877737045288
1783875201.469343,5200000,1.1348949670791626
1783875205.7945101,5300000,1.2338576316833496
1783875210.109496,5400000,1.1492376327514648
1783875215.135958,5500000,1.418276309967041
1783875219.393991,5600000,1.5557420253753662
1783875223.657311,5700000,1.5309791564941406
1783875227.938232,5800000,1.6486645936965942
1783875232.200526,5900000,1.6345466375350952
1783875237.241652,6000000,1.5968360900878906
1783875241.474486,6100000,1.3037285804748535
1783875245.7347882,6200000,1.5551083087921143
1783875250.22755,6300000,1.6681671142578125
1783875254.482023,6400000,1.5639052391052246
1783875259.459977,6500000,1.655318260192871
1783875263.706177,6600000,1.6430336236953735
1783875267.9748402,6700000,1.778168797492981
1783875272.241048,6800000,1.8177251815795898
1783875276.731231,6900000,1.6509193181991577
1783875281.770236,7000000,1.6993659734725952
1783875286.108788,7100000,1.6091225147247314
1783875290.3446841,7200000,1.6414659023284912
1783875294.572783,7300000,1.7418811321258545
1783875298.789969,7400000,1.627626895904541
1783875303.8598652,7500000,1.8219152688980103
1783875308.077796,7600000,1.716606855392456
1783875312.2795641,7700000,1.9221786260604858
1783875316.560628,7800000,1.8119641542434692
1783875320.792059,7900000,1.8702278137207031
1783875325.7667341,8000000,1.8793628215789795
1783875330.008249,8100000,1.8745982646942139
1783875334.294923,8200000,1.7308735847473145
1783875338.5831318,8300000,1.7939059734344482
1783875342.88152,8400000,1.8068310022354126
1783875347.879447,8500000,1.9415898323059082
1783875352.107302,8600000,1.8677661418914795
1783875356.3708758,8700000,1.74605393409729
1783875360.638273,8800000,2.0298104286193848
1783875364.927414,8900000,1.8323272466659546
1783875369.9127,9000000,2.022707939147949
1783875374.106852,9100000,1.9115228652954102
1783875378.277857,9200000,1.9156414270401
1783875382.54768,9300000,2.0089962482452393
1783875386.827838,9400000,2.11575984954834
1783875391.806869,9500000,2.099871873855591
1783875396.084799,9600000,2.021653890609741
1783875400.285808,9700000,1.9625722169876099
1783875404.52864,9800000,2.1153900623321533
1783875408.7086878,9900000,1.974988579750061
1783875413.6938171,10000000,2.0286741256713867
1783875417.9199722,10100000,2.069507360458374
1783875422.20282,10200000,2.104849338531494
1783875426.370753,10300000,1.8586130142211914
1783875430.6619039,10400000,1.9074101448059082
