5.536770224571228027e-01,5.378203392028808594e-01,5.205482244491577148e-01,5.011022090911865234e-01,4.783051013946533203e-01,4.504311084747314453e-01,4.153341650962829590e-01,3.716709613800048828e-01,3.225064277648925781e-01,2.778254151344299316e-01,2.421656697988510132e-01,2.070787996053695679e-01,1.633816361427307129e-01,9.326747059822082520e-02,1.663599163293838501e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.782922506332397461e-01,5.623407959938049316e-01,5.445792675018310547e-01,5.240539312362670898e-01,4.993400573730468750e-01,4.684467315673828125e-01,4.290900528430938721e-01,3.801212906837463379e-01,3.255661427974700928e-01,2.771873474121093750e-01,2.404199689626693726e-01,2.073919624090194702e-01,1.674403846263885498e-01,1.027020514011383057e-01,1.377258077263832092e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.948028564453125000e-01,5.786003470420837402e-01,5.601624846458435059e-01,5.384690761566162109e-01,5.121421813964843750e-01,4.794100522994995117e-01,4.382839798927307129e-01,3.878254890441894531e-01,3.324983417987823486e-01,2.837198376655578613e-01,2.446683198213577271e-01,2.081638723611831665e-01,1.662075519561767578e-01,1.068475991487503052e-01,2.837462350726127625e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.025891304016113281e-01,5.859271883964538574e-01,5.667847394943237305e-01,5.442420244216918945e-01,5.170639753341674805e-01,4.836072921752929688e-01,4.420528411865234375e-01,3.918779492378234863e-01,3.378896117210388184e-01,2.897792756557464600e-01,2.479124516248703003e-01,2.058097571134567261e-01,1.597254276275634766e-01,1.054971367120742798e-01,4.168870672583580017e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.042971014976501465e-01,5.871895551681518555e-01,5.675975084304809570e-01,5.445840954780578613e-01,5.168247818946838379e-01,4.827176928520202637e-01,4.408227801322937012e-01,3.913443982601165771e-01,3.393642902374267578e-01,2.919686436653137207e-01,2.473961859941482544e-01,2.007316499948501587e-01,1.524506211280822754e-01,1.035529077053070068e-01,5.218755081295967102e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.027241349220275879e-01,5.852258205413818359e-01,5.652153491973876953e-01,5.415925383567810059e-01,5.129907727241516113e-01,4.780142307281494141e-01,4.356761574745178223e-01,3.871529400348663330e-01,3.376845121383666992e-01,2.914679348468780518e-01,2.458494454622268677e-01,1.977301090955734253e-01,1.500259041786193848e-01,1.057703644037246704e-01,6.271395087242126465e-02,1.587666198611259460e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.994222760200500488e-01,5.814022421836853027e-01,5.607135295867919922e-01,5.361953377723693848e-01,5.066011548042297363e-01,4.707393050193786621e-01,4.281683564186096191e-01,3.812492489814758301e-01,3.348778486251831055e-01,2.909984886646270752e-01,2.469946891069412231e-01,2.007019668817520142e-01,1.551878154277801514e-01,1.140954792499542236e-01,7.579456269741058350e-02,3.609463945031166077e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.949359536170959473e-01,5.761855840682983398e-01,5.546048879623413086e-01,5.291182398796081543e-01,4.985992908477783203e-01,4.620364904403686523e-01,4.197920560836791992e-01,3.752837181091308594e-01,3.326105475425720215e-01,2.923353314399719238e-01,2.521457672119140625e-01,2.098463624715805054e-01,1.671476066112518311e-01,1.278564333915710449e-01,9.184435009956359863e-02,5.603592470288276672e-02,1.716938987374305725e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.895279049873352051e-01,5.699298381805419922e-01,5.474420785903930664e-01,5.211018323898315430e-01,4.898175597190856934e-01,4.528809785842895508e-01,4.116991162300109863e-01,3.703281879425048828e-01,3.318313658237457275e-01,2.959696650505065918e-01,2.606847286224365234e-01,2.232767790555953979e-01,1.835665404796600342e-01,1.452273726463317871e-01,1.099879741668701172e-01,7.610775530338287354e-02,4.093999043107032776e-02,2.050604671239852905e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.835180878639221191e-01,5.630905628204345703e-01,5.398370027542114258e-01,5.128090381622314453e-01,4.809258580207824707e-01,4.440482258796691895e-01,4.046966433525085449e-01,3.670033812522888184e-01,3.329074084758758545e-01,3.016801774501800537e-01,2.714136242866516113e-01,2.388759702444076538e-01,2.021517008543014526e-01,1.644099503755569458e-01,1.290962100028991699e-01,9.593972563743591309e-02,6.286880373954772949e-02,2.775070443749427795e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
