terminal_cumulative_reward
6.316721916198730469e+00
4.431503295898437500e+00
5.066807746887207031e+00
6.073895931243896484e+00
5.120482921600341797e+00
7.275464534759521484e+00
7.666285991668701172e+00
4.322531223297119141e+00
4.260376930236816406e+00
6.003870964050292969e+00
3.357464075088500977e+00
2.008420944213867188e+00
6.090909957885742188e+00
5.661361217498779297e+00
5.261420726776123047e+00
3.994788169860839844e+00
4.533855915069580078e+00
3.658748865127563477e+00
6.045267581939697266e+00
2.792292118072509766e+00
4.595573902130126953e+00
4.644460678100585938e+00
8.485859870910644531e+00
5.961461067199707031e+00
6.039074420928955078e+00
5.324426174163818359e+00
4.243592262268066406e+00
6.464833259582519531e+00
5.504031181335449219e+00
4.841258525848388672e+00
4.534336566925048828e+00
3.900784254074096680e+00
6.200868129730224609e+00
5.283355236053466797e+00
5.742410182952880859e+00
7.531710147857666016e+00
5.512524127960205078e+00
6.990334033966064453e+00
7.995860099792480469e+00
4.110827445983886719e+00
5.673492908477783203e+00
4.163324356079101562e+00
5.790430545806884766e+00
6.614823341369628906e+00
2.801165342330932617e+00
6.615144252777099609e+00
4.862203598022460938e+00
4.737448692321777344e+00
6.415646076202392578e+00
7.403564453125000000e+00
9.793132781982421875e+00
4.491220474243164062e+00
6.488955974578857422e+00
6.779631137847900391e+00
6.496784210205078125e+00
5.434754371643066406e+00
5.878657817840576172e+00
5.494634628295898438e+00
3.451157569885253906e+00
4.070646762847900391e+00
3.918169021606445312e+00
5.864087581634521484e+00
4.432885169982910156e+00
5.951117992401123047e+00
4.548819541931152344e+00
4.569544315338134766e+00
4.753808498382568359e+00
5.354512691497802734e+00
5.433981418609619141e+00
8.276749610900878906e+00
4.833889961242675781e+00
5.015772342681884766e+00
2.924190998077392578e+00
4.443104267120361328e+00
5.019437789916992188e+00
6.670454025268554688e+00
6.202975749969482422e+00
4.344484329223632812e+00
6.755502700805664062e+00
5.190137386322021484e+00
5.469338893890380859e+00
4.460661888122558594e+00
4.233024120330810547e+00
7.791620254516601562e+00
2.864570617675781250e+00
6.655023574829101562e+00
4.682052612304687500e+00
6.719666004180908203e+00
5.098766326904296875e+00
