Wall time,Step,Value
1769068664.1298296,100000,-6.785954475402832
1769068671.4698627,200000,-5.555978298187256
1769068678.8852758,300000,-4.777665138244629
1769068685.6422758,400000,-5.5649027824401855
1769068693.183131,500000,-4.614986896514893
1769068699.7986517,600000,-2.8072729110717773
1769068706.4464674,700000,-2.700127363204956
1769068713.3694825,800000,-2.7233083248138428
1769068720.5930805,900000,-2.671116590499878
1769068728.447659,1000000,-3.1056151390075684
1769068735.342401,1100000,-1.1519705057144165
1769068742.3254135,1200000,-1.556243896484375
1769068749.600091,1300000,-1.868085503578186
1769068756.7332716,1400000,-1.5997440814971924
1769068764.1607838,1500000,-1.7055953741073608
1769068770.787612,1600000,-0.8581264615058899
1769068777.3616507,1700000,-0.8206321001052856
1769068783.9436543,1800000,-0.12475249916315079
1769068790.5507438,1900000,-0.126333087682724
1769068798.165462,2000000,0.0622963048517704
1769068804.8858867,2100000,0.19715704023838043
1769068811.5020854,2200000,0.4605470597743988
1769068818.1244338,2300000,0.4157100319862366
1769068824.7299542,2400000,0.4076239764690399
1769068832.138012,2500000,0.5701138377189636
1769068838.764643,2600000,0.31562650203704834
1769068845.3564544,2700000,0.6855840086936951
1769068852.0082462,2800000,0.6065750122070312
1769068858.6455393,2900000,1.080134391784668
1769068866.1513326,3000000,1.119017481803894
1769068873.654151,3100000,0.9574623107910156
1769068880.3572838,3200000,1.044355034828186
1769068886.9629004,3300000,0.8852171301841736
1769068893.548968,3400000,0.7072842121124268
1769068901.0097198,3500000,1.1647549867630005
1769068907.9108284,3600000,1.090309500694275
1769068914.5754638,3700000,1.116864800453186
1769068921.7332516,3800000,1.0851233005523682
1769068928.4125843,3900000,0.9975866675376892
1769068935.855247,4000000,1.291490077972412
1769068942.446546,4100000,1.1692640781402588
1769068949.0975046,4200000,1.2091984748840332
1769068955.6987789,4300000,1.3604743480682373
1769068962.2915614,4400000,1.3925853967666626
1769068969.8177943,4500000,1.432092308998108
1769068976.5591943,4600000,1.2888957262039185
1769068983.233443,4700000,1.1802438497543335
1769068989.8516932,4800000,1.3787181377410889
1769068996.5553036,4900000,1.4746989011764526
1769069004.0953903,5000000,1.4015705585479736
1769069010.9264846,5100000,1.459357738494873
1769069017.6455503,5200000,1.4301600456237793
1769069024.2570062,5300000,1.6672519445419312
1769069030.9198837,5400000,1.5114543437957764
1769069038.5205426,5500000,1.5087196826934814
1769069045.3518286,5600000,1.3926466703414917
1769069052.1286643,5700000,1.4647467136383057
1769069058.8013806,5800000,1.5300503969192505
1769069065.5270078,5900000,1.4449996948242188
1769069072.9395025,6000000,1.4618048667907715
1769069079.5898046,6100000,1.6001653671264648
1769069086.3026228,6200000,1.562697410583496
1769069092.9659157,6300000,1.5771249532699585
1769069099.6277578,6400000,1.682439923286438
1769069107.1162171,6500000,1.5302847623825073
1769069113.7401202,6600000,1.5250561237335205
1769069120.333071,6700000,1.7642558813095093
1769069126.9941766,6800000,1.676203727722168
1769069133.598176,6900000,1.6287851333618164
1769069141.0224693,7000000,1.7118349075317383
1769069147.6319623,7100000,1.614438772201538
1769069154.3440788,7200000,1.7243905067443848
1769069160.9403882,7300000,1.8219462633132935
1769069167.7515967,7400000,1.6910922527313232
1769069175.2364938,7500000,1.7012344598770142
1769069181.828471,7600000,1.7542662620544434
1769069188.4217188,7700000,1.8003876209259033
