terminal_cumulative_reward
6.251224517822265625e+00
4.457942008972167969e+00
4.987289428710937500e+00
6.985407829284667969e+00
4.933903217315673828e+00
7.423092842102050781e+00
7.321115970611572266e+00
4.928302764892578125e+00
4.385041713714599609e+00
6.768617153167724609e+00
4.822430133819580078e+00
2.675743103027343750e+00
5.805485725402832031e+00
6.784937858581542969e+00
6.143443107604980469e+00
4.201328277587890625e+00
4.832733631134033203e+00
4.347208023071289062e+00
6.260694980621337891e+00
2.362432241439819336e+00
4.553072929382324219e+00
3.865491867065429688e+00
8.529618263244628906e+00
5.870377540588378906e+00
6.994339466094970703e+00
4.223541736602783203e+00
3.573071002960205078e+00
6.129126548767089844e+00
5.735547065734863281e+00
4.613962173461914062e+00
4.920065402984619141e+00
4.896600723266601562e+00
6.343345165252685547e+00
4.996174335479736328e+00
6.661709308624267578e+00
7.866558074951171875e+00
5.662382125854492188e+00
7.566507816314697266e+00
7.979505538940429688e+00
5.851460456848144531e+00
6.237690448760986328e+00
4.328020572662353516e+00
5.711027145385742188e+00
5.350090980529785156e+00
1.561903715133666992e+00
6.976088523864746094e+00
6.027911663055419922e+00
5.259180068969726562e+00
5.215614318847656250e+00
7.724575042724609375e+00
9.422224044799804688e+00
3.831898212432861328e+00
7.774135112762451172e+00
8.186273574829101562e+00
7.649317264556884766e+00
5.303623199462890625e+00
6.858933925628662109e+00
5.279835224151611328e+00
3.453498601913452148e+00
4.485988140106201172e+00
3.008898019790649414e+00
7.895775794982910156e+00
4.637894153594970703e+00
6.627974987030029297e+00
5.034712314605712891e+00
4.708256244659423828e+00
4.573546409606933594e+00
5.335784912109375000e+00
5.735713481903076172e+00
8.458275794982910156e+00
5.266305923461914062e+00
5.482530117034912109e+00
2.767893552780151367e+00
4.670460700988769531e+00
5.869411468505859375e+00
6.304461956024169922e+00
6.521101474761962891e+00
3.829187154769897461e+00
6.233922004699707031e+00
5.561291217803955078e+00
5.893347263336181641e+00
3.194122314453125000e+00
4.996077060699462891e+00
8.105797767639160156e+00
4.879041194915771484e+00
6.138236045837402344e+00
5.047167301177978516e+00
6.717312812805175781e+00
5.615627288818359375e+00
5.440911293029785156e+00
3.780003786087036133e+00
