Wall time,Step,Value
1769068671.4698627,200000,-0.0025249719619750977
1769068678.8852758,300000,0.017753183841705322
1769068685.6422758,400000,0.08644711971282959
1769068693.1512687,500000,0.1480528712272644
1769068699.7986517,600000,0.2940880060195923
1769068706.4464674,700000,0.4102550745010376
1769068713.3694825,800000,0.4243568181991577
1769068720.5930805,900000,0.4574553370475769
1769068728.4401562,1000000,0.38526129722595215
1769068735.342401,1100000,0.3402683734893799
1769068742.3254135,1200000,0.3291897773742676
1769068749.600091,1300000,0.31850647926330566
1769068756.7332716,1400000,0.34456807374954224
1769068764.1427786,1500000,0.34436994791030884
1769068770.787612,1600000,0.3792416453361511
1769068777.3626502,1700000,0.47843635082244873
1769068783.9436543,1800000,0.49336230754852295
1769068790.5507438,1900000,0.5061277151107788
1769068798.1464553,2000000,0.596349835395813
1769068804.886392,2100000,0.5540686845779419
1769068811.5030875,2200000,0.5853032469749451
1769068818.1254067,2300000,0.6214755177497864
1769068824.7299542,2400000,0.6546777486801147
1769068832.119459,2500000,0.6187766790390015
1769068838.764643,2600000,0.6671155691146851
1769068845.3564544,2700000,0.6644583940505981
1769068852.0082462,2800000,0.6838902235031128
1769068858.6455393,2900000,0.7023091316223145
1769068866.1338253,3000000,0.7188760638237
1769068873.654151,3100000,0.7299400568008423
1769068880.3572838,3200000,0.7338278293609619
1769068886.9629004,3300000,0.7483172416687012
1769068893.548968,3400000,0.753928542137146
1769068900.9906867,3500000,0.7131421566009521
1769068907.9108284,3600000,0.7045979499816895
1769068914.5754638,3700000,0.7337607145309448
1769068921.7332516,3800000,0.7416212558746338
1769068928.4125843,3900000,0.7381272315979004
1769068935.8361502,4000000,0.7222007513046265
1769068942.446546,4100000,0.7143239974975586
1769068949.0975046,4200000,0.717566967010498
1769068955.6987789,4300000,0.6979464292526245
1769068962.2915614,4400000,0.7206239700317383
1769068969.7982442,4500000,0.7222893238067627
1769068976.5591943,4600000,0.750485360622406
1769068983.233443,4700000,0.744775116443634
1769068989.8516932,4800000,0.7609371542930603
1769068996.5553036,4900000,0.7418233156204224
1769069004.0753863,5000000,0.7288678884506226
1769069010.9264846,5100000,0.7417597770690918
1769069017.6455503,5200000,0.7299374341964722
1769069024.2570062,5300000,0.727469801902771
1769069030.9198837,5400000,0.7197073698043823
1769069038.4795182,5500000,0.7280206680297852
1769069045.3518286,5600000,0.7348268032073975
1769069052.1286643,5700000,0.7268873453140259
1769069058.8013806,5800000,0.7596582174301147
1769069065.5270078,5900000,0.7556866407394409
1769069072.931493,6000000,0.7393629550933838
1769069079.5908036,6100000,0.7430468201637268
1769069086.3026228,6200000,0.7499916553497314
1769069092.9659157,6300000,0.7607583403587341
1769069099.6277578,6400000,0.7647707462310791
1769069107.108218,6500000,0.7623251080513
1769069113.7401202,6600000,0.7602390050888062
1769069120.333071,6700000,0.771748423576355
1769069126.9941766,6800000,0.7707198858261108
1769069133.598176,6900000,0.765137791633606
1769069141.0009608,7000000,0.7559124231338501
1769069147.6319623,7100000,0.7624661922454834
1769069154.3440788,7200000,0.7715737819671631
1769069160.9403882,7300000,0.7792869806289673
1769069167.7515967,7400000,0.8091532588005066
1769069175.2169785,7500000,0.7995473146438599
1769069181.828471,7600000,0.8097243309020996
1769069188.4217188,7700000,0.7983741760253906
1769069195.0604837,7800000,0.7940447330474854
1769069201.6222022,7900000,0.7967318892478943
1769069209.0421724,8000000,0.7869266271591187
1769069215.6941752,8100000,0.7833908200263977
1769069222.3014097,8200000,0.7763707637786865
1769069228.8765767,8300000,0.7801543474197388
1769069235.5532923,8400000,0.7493227124214172
1769069243.1430182,8500000,0.7473925352096558
1769069249.7545545,8600000,0.7381182909011841
1769069256.4077778,8700000,0.7589476108551025
1769069263.1861432,8800000,0.758254885673523
1769069269.8521361,8900000,0.7328900098800659
1769069277.4412205,9000000,0.7369921207427979
1769069284.1465147,9100000,0.7253779172897339
1769069290.794371,9200000,0.7310100793838501
1769069297.4660926,9300000,0.7396456003189087
1769069304.0586529,9400000,0.7309540510177612
1769069311.5264504,9500000,0.7230112552642822
1769069318.1936677,9600000,0.7194597721099854
1769069324.9442158,9700000,0.7298827171325684
1769069331.5422304,9800000,0.7207196950912476
1769069338.156362,9900000,0.7452244758605957
1769069345.6022956,10000000,0.7385791540145874
1769069352.4546316,10100000,0.7535454034805298
1769069359.0860426,10200000,0.7530624270439148
1769069365.726214,10300000,0.7516593933105469
1769069372.3200567,10400000,0.7440381646156311
1769069379.7876604,10500000,0.7299726009368896
1769069386.4132915,10600000,0.7436848282814026
1769069393.0455327,10700000,0.7728553414344788
1769069399.6677334,10800000,0.7861357927322388
